id,collection,dc.identifier.vol[en],dc.identifier.iss[en]
cbe48521-b9b6-489b-93e0-0b427111c007,2164/706||2164/686||2164/321,,
cbff43b9-38bb-4ff6-9aa3-47e608b8e670,2164/706||2164/686||2164/321,,
cca823b0-740d-4a48-b087-28af19c16c30,2164/706||2164/686||2164/684||2164/321,,
ccb2edd4-2824-4e4d-8b35-cc35158f8914,2164/706||2164/686||2164/321,,
cd721ef2-07ab-493f-bc36-3dc043eb9b46,2164/706||2164/686||2164/321,,
cdcb888b-1f3e-4254-b402-5a98f53ebe21,2164/706||2164/686||2164/321,,
cea4114a-8cf4-455b-b5a4-34fc1125a640,2164/706||2164/686||2164/321,,
cefa4fb6-77f2-4cf5-934e-2cecb2e24433,2164/706||2164/686||2164/321,,
d099f7bd-bcc6-454a-930c-1cd68b60582b,2164/706||2164/686||2164/321,,
d0bac10b-2981-424b-bac4-c383a43ad045,2164/706||2164/686||2164/321,,
d1870646-8bdb-47b8-a8f9-7c5b27d538ec,2164/706||2164/686||2164/321,,
d1a5cd71-848d-4650-814b-f06f7ce83f21,2164/706||2164/672||2164/686||2164/321,,
d2e0624e-465a-43c2-ad2d-e4b886a2ff9d,2164/706||2164/686||2164/321,,
d3654f18-88f9-4cf1-97cb-afd73179d308,2164/706||2164/686||2164/321,,
d37be7af-e804-479d-980a-f0dba1e86330,2164/706||2164/686||2164/321,,
d436a167-64e1-4f79-9921-a887218825ac,2164/706||2164/686||2164/321,,
d4ad7ef7-c93d-449f-881a-e7b6814acef1,2164/706||2164/686||2164/321,,
d4b635a4-4cfd-40df-ad53-03b5010e71c7,2164/706||2164/686||2164/321,,
d501634c-2cbb-454a-9f1e-34674869d691,2164/706||2164/688||2164/686||2164/321,,
d5b47b81-722d-47c5-bf68-2ec775b24aef,2164/706||2164/686||2164/321,,
d7e1b778-835d-4de3-863e-56304d43b3e3,2164/706||2164/686||2164/321,,
d96debe2-380e-4c38-af63-95f33f26fb7d,2164/706||2164/686||2164/321,,
da4ea900-b8ff-4df7-b8d9-d87043049569,2164/706||2164/686||2164/321,,
daaef2c0-b82c-4bc3-aa52-4568c3f9683f,2164/706||2164/686||2164/321,,
db5ec11b-b744-47a2-8a28-9c7231e1b972,2164/706||2164/678||2164/686||2164/321,,
db8aa604-5fe1-4b3f-aaed-5d83fa40da5e,2164/706||2164/686||2164/321,,
dbb86d2e-7a4b-44bb-ab76-a96d66d277cb,2164/706||2164/686||2164/321,,
dbc28850-65bb-4477-9f8b-005dd2dbae4c,2164/706||2164/686||2164/321,,
dd120bb0-20aa-4dcc-8789-ae4a4afc0707,2164/706||2164/686||2164/321,,
dfdbc9b6-8b14-49b1-a572-04961819a4dc,2164/706||2164/686||2164/321,,
e06fc7bf-e3aa-4d61-be77-4decc4b3aa81,2164/706||2164/686||2164/321,,
e09e1b69-ec98-4f98-afb7-b47b34578d37,2164/706||2164/686||2164/321,,
e1149ca9-f5f4-4c6c-ace3-6c9f1aa168d9,2164/706||2164/686||2164/321,,
e14a8a1f-6e21-402f-bf7d-c12549cf0ae2,2164/706||2164/686||2164/321,,
e2e03adb-7f25-4a42-a077-ef159aefcd81,2164/706||2164/686||2164/321,,
e3368eae-825a-49a1-98a7-83e2e48ce066,2164/706||2164/686||2164/321,,
e3eb89a4-d1be-4fe0-9d58-e1257d27ad9a,2164/706||2164/686||2164/321,,
e4997847-4ed4-421e-8372-acc8a0ab775a,2164/706||2164/633||2164/686||2164/321,,
e4f7f01d-9106-4018-be0b-47ccfa661fe9,2164/706||2164/686||2164/321,,
e5bcf38a-fe2b-43ee-a7ab-7684cce05714,2164/706||2164/686||2164/321,,
e670dd0a-f06c-44c8-aa59-590e2a0b169b,2164/706||2164/686||2164/321,,
e6bce16d-80d9-4ae9-8234-01217faa47c8,2164/706||2164/686||2164/321,,
e7aa8c58-e737-44d8-8bfe-331a353311e2,2164/706||2164/686||2164/321,,
e7ed3345-e6e3-4ea8-9ff0-c7a94a8cec36,2164/706||2164/686||2164/321,,
e8119843-8158-490b-9832-40fb55bc13f2,2164/706||2164/686||2164/321,,
e94767dd-e762-4f8e-bb93-2eb57a6d07b6,2164/706||2164/686||2164/321,,
e95e0b0c-d440-4438-b4d6-d89a18516a8a,2164/706||2164/686||2164/321,,
e9765917-975f-4af7-be8d-2f7640d96b64,2164/706||2164/686||2164/321,,
e9794276-8c91-4520-bc50-6c00a32a44a4,2164/706||2164/686||2164/321,,
e9913e4d-be89-444f-9d32-6badfae57288,2164/706||2164/686||2164/321,,
e9b79e37-a652-40ed-8b0f-42197d93c110,2164/706||2164/686||2164/321,,
eb216299-3b25-4145-b48e-0902bef38ae7,2164/706||2164/686||2164/321,,
ebad14ec-f838-4fb3-9a27-15a46b4d7d5b,2164/706||2164/686||2164/321,,
ec83448f-29d6-4da6-890a-f7c3a7320bc9,2164/706||2164/686||2164/321,,
ece9c315-c41b-4fb9-b8f8-13bf8be9010e,2164/706||2164/686||2164/321,,
ed3b8914-1884-49f0-ac4b-1ff4787bad37,2164/706||2164/686||2164/321,,
ed40730f-33ae-4985-8d7d-3f858644053b,2164/706||2164/686||2164/321,,
edb57fb9-f1f8-41f2-af9f-c49d3bc61d44,2164/706||2164/686||2164/321,,
edf358a0-603c-4a9f-8bbe-5d993afdd1b5,2164/706||2164/686||2164/321,,
ee48553c-245d-4e83-ad29-5cf5c4f862a9,2164/706||2164/686||2164/321,,
ee7e5a1f-3c38-48d5-be71-8f36cc45d597,2164/706||2164/686||2164/321,,
ee8e9182-0df4-4b51-919f-e74e0d049c14,2164/706||2164/686||2164/321,,
eef65b45-197f-4efa-a3de-f59c44c4b6c8,2164/706||2164/686||2164/321,,
f0d58ad8-f838-4e81-837f-344f3578a918,2164/706||2164/686||2164/321,,
f440da87-f641-464b-ac2d-849eccd1ad81,2164/706||2164/686||2164/321,,
f5d98776-6fea-438c-b8f2-f768ee43c8cc,2164/706||2164/686||2164/321,,
f5ddcb9e-69eb-4faf-8827-e6aa7f60d17d,2164/706||2164/686||2164/321,,
f6509e8b-0a96-46ac-985a-d3bbbaafe094,2164/706||2164/686||2164/321,,
f6e85204-cadf-46e6-983e-2421d7800982,2164/706||2164/686||2164/321,,
f6eef2ec-1d9a-4753-a75b-4b7621d29e8e,2164/706||2164/686||2164/321,,
f837f1a0-9305-4697-b3eb-c0282884903b,2164/706||2164/688||2164/686||2164/321,,
f84af456-eb3e-45d2-ac2c-88cb0a7ec968,2164/706||2164/686||2164/321,,
fb8a2b4f-f6c4-403a-8a05-3561e08d5ff3,2164/706||2164/688||2164/686||2164/684||2164/321,,
fbe32730-4f50-425f-9d19-91540e15869e,2164/706||2164/686||2164/321,,
fc493fa9-d3f7-4972-923f-d3939cbe2052,2164/706||2164/686||2164/321,,
fc55d3cc-b74c-4344-b5e1-4077395c85a1,2164/706||2164/686||2164/321,,
fce10a1c-c87e-4812-8163-254f837cbf23,2164/706||2164/686||2164/321,,
fcf03725-1abb-4e51-8cff-987ce32b9fdc,2164/706||2164/686||2164/321,,
ff247418-e0f3-432d-b751-559dab008161,2164/706||2164/686||2164/321,,
022337d9-3df0-44a4-aa69-1f30f639609e,2164/706||2164/686||2164/684||2164/321,,
0f4d9b7b-1766-45f1-84e9-240e2e84dfb2,2164/706||2164/672||2164/686||2164/684||2164/321,,
1e77bbc4-f0c6-496c-aa85-f445596e58b0,2164/706||2164/686||2164/684||2164/321,,
1eb71adc-31fc-4422-8484-3cc89743e4c1,2164/706||2164/686||2164/684||2164/321,,
2448e96a-dca9-47c0-b517-6506242b415a,2164/706||2164/688||2164/684||2164/321,,
2c7d2eb0-0692-43b2-b7d4-2ec44c23b38c,2164/706||2164/692||2164/688||2164/684||2164/321,,
37ee53d1-013c-41b7-9979-33444730ec50,2164/706||2164/688||2164/686||2164/684||2164/321,,
3fb89538-0017-4b8a-81a3-03f2cef9dacb,2164/706||2164/686||2164/684||2164/321,,
41fa2107-a0eb-42c0-b86f-3282f42207b2,2164/706||2164/688||2164/684||2164/321,,
466be9ff-e973-430f-9511-ca5898a0cbea,2164/706||2164/686||2164/684||2164/321,,
6bbc8828-3779-47e7-b150-a890f1e8677c,2164/706||2164/686||2164/684||2164/321,,
743d3c32-d01f-4bf4-9b63-d6f7e7fca9f7,2164/706||2164/619||2164/672||2164/688||2164/684||2164/321,,
98f206ef-0497-4904-be08-5e18819da588,2164/706||2164/688||2164/684||2164/321,,
a248a9a4-d29e-4292-9b24-fbe448c34036,2164/706||2164/688||2164/684||2164/321,,
b9e260e3-5a12-4d73-a86f-993a84c85f9b,2164/706||2164/688||2164/684||2164/321,,
b9ff9448-2b85-4054-8a12-5290a639010d,2164/706||2164/686||2164/684||2164/321,,
c3dd3d8c-cd87-4434-80ff-f6e897c6697a,2164/706||2164/688||2164/684||2164/321,,
cca823b0-740d-4a48-b087-28af19c16c30,2164/706||2164/686||2164/684||2164/321,,
fb8a2b4f-f6c4-403a-8a05-3561e08d5ff3,2164/706||2164/688||2164/686||2164/684||2164/321,,
00128603-412c-4c09-8bd6-e0fa2e47b8bc,2164/706||2164/633||2164/672||2164/321,,
00570773-4c50-4d29-bf7a-230561681aa4,2164/706||2164/672||2164/321,,
00739d6b-3b9a-404f-953a-994b71049593,2164/706||2164/672||2164/321,,
00cf82d5-fd6e-40eb-8430-f66c6379ee79,2164/706||2164/672||2164/321,,
01d2ad13-d6d3-4640-9b8c-1340019fe0d4,2164/706||2164/672||2164/678||2164/321,,
02386dad-fb74-437a-81c6-c05aca55117a,2164/706||2164/672||2164/321,,
02ba6ed8-d2bf-4fea-84f1-867724ac2c74,2164/706||2164/672||2164/321,,
03006934-8832-417c-a23f-01c9dba24ee3,2164/706||2164/635||2164/672||2164/645||2164/321,,
032123d7-7cac-4cea-80ee-9ac296af1212,2164/706||2164/672||2164/686||2164/321,,
03fb7c17-13e3-49bb-a66b-28a20a4c1235,2164/706||2164/672||2164/321,,
04b89ff9-6ec9-4120-898f-cbedbde4eb6f,2164/706||2164/672||2164/321,,
04bf39d7-165e-47b1-b542-34c7b322a984,2164/706||2164/619||2164/672||2164/321,,
0673083b-cb10-4f0d-b0a1-0162d9a81671,2164/706||2164/672||2164/678||2164/321,,
069d49e9-1b34-408a-a0cc-e93b6e843447,2164/706||2164/672||2164/686||2164/321,,
069fb1ab-0f6c-430c-8acb-f6490d9b653f,2164/706||2164/672||2164/321,,
070a4360-734f-4c99-8e82-14f5426eb92e,2164/706||2164/672||2164/321,,
07eddbc2-d2c7-4f41-a460-80cc937c72f4,2164/706||2164/672||2164/321,,
086fb462-26f8-45ec-9e96-4e6968092ceb,2164/706||2164/672||2164/321,,
095fcd1a-f3a5-4174-bf87-fa179f27bf1e,2164/706||2164/635||2164/672||2164/645||2164/670||2164/321,,
0ad7f503-1222-4569-b26c-19f07e99fb97,2164/706||2164/672||2164/321,,
0af3d180-e064-48df-9ff5-5c3d1352ef26,2164/706||2164/672||2164/686||2164/321,,
0cd2df53-4412-4898-b40b-342f9e94d506,2164/706||2164/672||2164/321,,
0f4d9b7b-1766-45f1-84e9-240e2e84dfb2,2164/706||2164/672||2164/686||2164/684||2164/321,,
0ff42628-347e-441b-9c76-90a4de8b343a,2164/706||2164/672||2164/670||2164/321,,
0ffc7944-3c0e-4a2e-8bda-bf21778cb12a,2164/706||2164/672||2164/321,,
114a1a1f-1366-4b95-b95f-fa0d6fb4337b,2164/706||2164/672||2164/321,,
1164849b-8bf2-433d-970b-2c2841846f7d,2164/706||2164/672||2164/321,,
119eab5d-335a-43d0-9c93-e6b295091d91,2164/706||2164/672||2164/321,,
11da33f6-b518-47db-abfc-c350d5301e92,2164/706||2164/672||2164/321,,
122a4e0c-e3a2-418c-abbf-440520bcf18e,2164/706||2164/672||2164/321,,
12ad964d-be34-41cd-b2fe-075983c5a214,2164/706||2164/672||2164/321,,
135ca905-d102-4f62-878b-908467d3d5d7,2164/706||2164/672||2164/321,,
13f7a4f7-2520-4d3c-8561-0c6ee387f878,2164/706||2164/672||2164/321,,
14974d7d-a27c-4688-8a78-dbcf76579cfb,2164/706||2164/672||2164/321,,
155fca5a-6ea7-438a-a314-5d501d7cfac5,2164/706||2164/635||2164/672||2164/321,,
15ad6f8f-1a5b-4fd4-9797-72080093c016,2164/706||2164/672||2164/670||2164/321,,
15bbaea2-6d6c-436e-89ab-d46c561d4fa6,2164/706||2164/672||2164/321,,
165604e9-76f4-4c16-80d0-e61f0b1d6d93,2164/706||2164/672||2164/321,,
16eddc0a-0518-4153-86ff-c6b7e4a1e2e1,2164/706||2164/672||2164/321,,
16ffabe4-67ff-427f-8195-03820869da40,2164/706||2164/672||2164/321,,
173f46d7-c75e-4857-b4a1-2d08c70a4d28,2164/706||2164/672||2164/321,,
18c66ac2-d971-4289-8c47-a90058ab857f,2164/706||2164/672||2164/321,,
1962b115-4b44-4d21-adb6-710396e18d1e,2164/706||2164/672||2164/321,,
1a41753c-1271-4052-92f1-b299d35db079,2164/706||2164/672||2164/321,,
1a8ab417-5611-4371-b701-5dada01ff9f2,2164/706||2164/672||2164/670||2164/321,,
1b700a01-42b7-4c70-ab77-f3f915292626,2164/706||2164/672||2164/321,,
1b78431d-9de7-4eec-8d45-eddad6c43e97,2164/706||2164/672||2164/321,,
1bb2b4dc-e6eb-4070-a70a-484b75be80b8,2164/706||2164/672||2164/321,,
1c6df3fb-dcd3-41ea-a742-34f238c6d527,2164/706||2164/672||2164/321,,
1c85d8d7-2d8b-4ecd-aa84-055def7709c7,2164/706||2164/672||2164/645||2164/670||2164/321,,
1cc67080-ac38-43cc-9952-296bfbfc7392,2164/706||2164/672||2164/321,,
1fe93ced-adde-4fd5-a930-2849898b643f,2164/706||2164/672||2164/321,,
2157a8d3-6b2b-453c-90cd-f9214e92e42b,2164/706||2164/672||2164/670||2164/321,,
2188a848-d2f8-4729-8a22-d68cf1598d9b,2164/706||2164/672||2164/321,,
222edd5f-8e73-4e39-80af-99dd97806e0f,2164/706||2164/672||2164/321,,
227b3647-c557-4379-a1c8-bc7fb8310e6e,2164/706||2164/672||2164/645||2164/321,,
23d626f7-cbb3-4b3d-ab7d-aef436e709e9,2164/706||2164/672||2164/678||2164/321,,
23f4bb92-d20b-4ee8-8361-b9b862a39ee7,2164/706||2164/672||2164/321,,
23f8101d-d3d7-4159-b025-232d2d3e38fd,2164/706||2164/672||2164/321,,
2495ee13-140f-4ff7-a5e9-531740708730,2164/706||2164/692||2164/672||2164/678||2164/321,,
25857a81-b152-4997-afb6-9d68c242eba8,2164/706||2164/672||2164/678||2164/321,,
2774de6a-ff81-4d64-93e0-e65fb970f7c4,2164/706||2164/672||2164/321,,
27b80d5d-7153-4091-b6bc-e2510d3e4c7b,2164/706||2164/672||2164/670||2164/321,,
27f32101-2cfc-44e3-9318-e33b7793c8ac,2164/706||2164/672||2164/321,,
281eb3ae-f73f-47f4-8b86-5618a2e6d83c,2164/706||2164/672||2164/321,,
28e228c9-85ed-495e-99ec-4697b729dc94,2164/706||2164/672||2164/321,,
294a3b2e-c11d-40ae-b655-541846c8134a,2164/706||2164/619||2164/672||2164/321,,
2a7c59de-e145-4292-9781-8ce306e929dc,2164/706||2164/672||2164/321,,
2ad32c7f-22ad-4253-83bc-1c9b9c836fe9,2164/706||2164/672||2164/321,,
2b006247-9eab-4aa5-b1ae-28bde67ebda2,2164/706||2164/672||2164/678||2164/321,,
2c4f3dfb-b470-48e5-b5ff-e2097fedc994,2164/706||2164/672||2164/321,,
2c6de8ac-2815-4fb0-813e-bd2d71fd91c7,2164/706||2164/672||2164/321,,
2d28fa87-83fa-4727-928c-b9594ca215f1,2164/706||2164/672||2164/645||2164/321,,
2dd55ca7-dfca-4ccb-ad73-2f2724f132a2,2164/706||2164/672||2164/321,,
2ec9f37f-f622-4e6b-86ae-ffff33ed7727,2164/706||2164/672||2164/321,,
2f8f3897-7e92-4c03-8808-542904772d0f,2164/706||2164/672||2164/678||2164/321,,
301e3174-4bfe-4936-83ea-9ca2c0c555cf,2164/706||2164/672||2164/321,,
302eb1cc-6251-44c2-9951-de0afe6bfa9d,2164/706||2164/672||2164/321,,
3199212c-4e5f-41e0-9903-32fcdb184bfa,2164/706||2164/672||2164/645||2164/321,,
31ccc261-2b9d-4528-9b5a-0e24976c1653,2164/706||2164/672||2164/321,,
32b95b13-35e4-450f-8651-e833a6943e05,2164/706||2164/672||2164/645||2164/321,,
331a0ad3-e82b-4013-b557-cd8af2356af0,2164/706||2164/672||2164/321,,
345bc0f6-1e9a-4f58-90b5-88f022d11e20,2164/706||2164/672||2164/321,,
3508ab05-7885-463e-85e1-93dc902200ba,2164/706||2164/672||2164/686||2164/321,,
3585979e-1a4d-4245-aa90-62bbffcae397,2164/706||2164/672||2164/645||2164/321,,
35acbe91-cee8-43f2-8aad-1eedeeccc0be,2164/706||2164/672||2164/321,,
36b60608-9d8e-4ac1-b189-86200fca3435,2164/706||2164/672||2164/321,,
370de59f-2740-442f-b51a-102a9c1ea712,2164/706||2164/633||2164/635||2164/672||2164/645||2164/321,,
3720e3f1-5976-4ee1-8d8d-57f43653d8b6,2164/706||2164/672||2164/645||2164/321,,
37c65fef-2908-4377-8470-6706a0516e6f,2164/706||2164/672||2164/321,,
37cc4ca4-e81a-4019-9033-6d874286f86e,2164/706||2164/672||2164/321,,
390288e3-08be-4001-bacc-1fe179820f78,2164/706||2164/672||2164/321,,
3957b677-4aba-46b8-800e-0963019f1862,2164/706||2164/672||2164/321,,
3ac4a26f-9689-4036-a06b-d6ae348d49b0,2164/706||2164/672||2164/321,,
3ad5e897-238b-4919-845b-2e67dc751658,2164/706||2164/672||2164/686||2164/321,,
3bc514c9-0726-41f4-9bca-d47da11fc709,2164/706||2164/672||2164/321,,
3bd6311b-9150-4350-aa81-240030c67923,2164/706||2164/672||2164/321,,
3ca0053d-7562-4854-bad8-eed250916cbb,2164/706||2164/672||2164/321,,
3cd09c01-0ee7-4ed0-9f19-bb29b1acb778,2164/706||2164/635||2164/672||2164/645||2164/670||2164/321,,
3d4d98f6-5db2-40dc-9e8d-ce30eafaf33f,2164/706||2164/672||2164/321,,
3dbb7493-78b6-495e-9f9c-b21d3f61d866,2164/706||2164/672||2164/321,,
3dfb47d5-7ea7-42ba-9e74-a64c77faff88,2164/706||2164/672||2164/321,,
3edd2289-6841-4c96-8b65-e0fa512c1fd0,2164/706||2164/672||2164/645||2164/321,,
3f0600bb-0842-4070-887b-9820787c0ced,2164/706||2164/633||2164/672||2164/321,,
40723f89-3e1b-464c-ae30-7b7aec44b942,2164/706||2164/672||2164/321,,
407eee82-f2f4-4bfa-8782-f08adf2cd67f,2164/706||2164/672||2164/321,,
40a5e369-eb68-419a-8590-af7249a2a18a,2164/706||2164/672||2164/321,,
40b5fa8e-5f73-490d-b72d-4cd8b59ae3a8,2164/706||2164/672||2164/321,,
41d46988-3e05-46bf-88ab-8f1a86698b42,2164/706||2164/672||2164/321,,
421e344b-f042-4d9d-9e10-1362ad7c4d50,2164/706||2164/672||2164/321,,
42935dec-a638-48bd-9898-1650ce519b82,2164/706||2164/672||2164/321,,
42a09b3b-1b7a-4634-8dea-f86440987e92,2164/706||2164/619||2164/672||2164/321,,
42dedf88-451f-4657-aad9-bb87fb2ac414,2164/706||2164/619||2164/672||2164/321,,
43c9a177-5f2c-49db-8e0b-a26955f9b693,2164/706||2164/633||2164/672||2164/321,,
43f7a8a5-781b-4a31-89a9-0f16f464afd8,2164/706||2164/672||2164/321,,
44f7a971-16f4-434f-9571-765fadc3572e,2164/706||2164/672||2164/380||2164/321,,
452b7274-69ee-41e0-855d-4d08a40d9b74,2164/706||2164/672||2164/321,,
454e8736-50ac-43be-9866-82d20c040d9f,2164/706||2164/619||2164/672||2164/645||2164/321,,
4575aa25-dd66-4cf8-b2e5-008d6ff20e35,2164/706||2164/672||2164/321,,
46574212-141f-4511-8904-f114b1edd422,2164/706||2164/672||2164/686||2164/321,,
466e4f8a-7858-4e3a-8ada-60145382e97f,2164/706||2164/672||2164/321,,
46cfb3af-af7e-439b-ad2a-f3a31747e5ce,2164/706||2164/672||2164/321,,
46dd4b32-6eff-4ab3-b691-264712014f3c,2164/706||2164/672||2164/321,,
47a52ea6-7a1a-43cb-8938-63338b8c7cb0,2164/706||2164/672||2164/321,,
485dfb19-5278-46b7-b8ba-871f4fc25c07,2164/706||2164/672||2164/321,,
48b81c71-c3a2-4c9a-a7fc-94c9119f20e4,2164/706||2164/672||2164/321,,
48c3c4d1-f6ad-49d8-b9d5-e8c02245e491,2164/706||2164/672||2164/678||2164/321,,
4923d7c0-e0d1-4f72-ac20-da105f1077dd,2164/706||2164/672||2164/321,,
49e8dbe5-9118-4251-a732-04666a6cd0d6,2164/706||2164/672||2164/321,,
4a337964-1612-430b-b997-5fe3945203a8,2164/706||2164/672||2164/321,,
4a442429-1ec1-45e2-a42c-ae3f1103e1a0,2164/706||2164/672||2164/321,,
4bbb1085-05f1-4615-ae90-f6bed25e35a8,2164/706||2164/672||2164/321,,
4cae3224-30b3-43bf-8988-11a3f19b852f,2164/706||2164/672||2164/321,,
4d14c0e3-2a95-490f-b070-67c40e2bc546,2164/706||2164/672||2164/321,,
4d199348-85c6-4a76-a803-4564d11ab4f9,2164/706||2164/672||2164/321,,
4dd6ef4e-e8a5-424e-af44-ca97c6508a28,2164/706||2164/672||2164/645||2164/670||2164/321,,
4de63f76-1ce0-4913-a535-82ebd08209cd,2164/706||2164/619||2164/672||2164/321,,
4e29c196-9fa4-4351-8014-07354a2d7cd6,2164/706||2164/672||2164/321,,
4e5652e4-ba6f-4b09-8ff5-aa01f0263510,2164/706||2164/635||2164/672||2164/645||2164/321,,
4eb7d023-34fc-4d85-8d61-c45282414455,2164/706||2164/672||2164/321,,
4ef07e12-84b5-4726-8f20-43b94ca55dd9,2164/706||2164/672||2164/668||2164/321,,
4f88bee9-f288-4aaa-a64f-0f13a99779f8,2164/706||2164/672||2164/321,,
4fb72278-3891-4c5c-9117-a9b19c6b5d05,2164/706||2164/672||2164/321,,
4fdc2d56-85e1-4f2f-8a3d-b3eed8998c09,2164/706||2164/672||2164/321,,
503d9c70-6b2b-43be-9beb-73c0ad6ea534,2164/706||2164/672||2164/678||2164/321,,
51bf120b-bc73-4002-aad5-c2fe58f770ea,2164/706||2164/672||2164/321,,
520db181-47f5-43f4-a737-c9fa9b021110,2164/706||2164/672||2164/321,,
522f1968-f601-4da0-ad73-0f0f2cd0e1a8,2164/706||2164/672||2164/670||2164/321,,
52a45587-59ae-43ee-af4a-c54c812de503,2164/706||2164/672||2164/321,,
531911e4-e080-4304-b49e-ea003d8ce5b4,2164/706||2164/672||2164/678||2164/321,,
533e06d1-bb18-48c8-bf39-6f0888bebb41,2164/706||2164/672||2164/321,,
53494c36-35a7-4c4f-a4a3-e96de17881c2,2164/706||2164/672||2164/321,,
53f630f4-5982-4e9b-b16a-3efeb378ea79,2164/706||2164/672||2164/678||2164/321,,
54720cd1-b7a2-45ab-b87c-42574d36e99f,2164/706||2164/672||2164/321,,
548f67bb-f2a0-4a25-8b77-7866c1007eaf,2164/706||2164/672||2164/321,,
54d60065-66e4-4b93-b80e-8d764a8326e1,2164/706||2164/672||2164/321,,
553bf47f-8b2e-42c2-9bab-90b156354a2a,2164/706||2164/672||2164/678||2164/321,,
55c9f2f9-ae5b-4f63-a9f9-8f331b3b166e,2164/706||2164/635||2164/672||2164/645||2164/321,,
57a50fb7-0867-4800-959c-dcd2e0afab48,2164/706||2164/672||2164/321,,
57da3468-4777-480f-9380-5855b927ae24,2164/706||2164/635||2164/672||2164/645||2164/321,,
57edab00-3fcc-4829-9c94-e883a7554227,2164/706||2164/440||2164/672||2164/321,,
5976eed5-7413-4188-b6c2-72da4eec9979,2164/706||2164/672||2164/321,,
5aceee57-e398-408f-8633-02b2fba91f4c,2164/706||2164/672||2164/321,,
5b989e53-34e2-47f6-aea6-351af9ef810e,2164/706||2164/672||2164/321,,
5bdcd6fd-3241-47f5-ad47-c2c744a4f6ca,2164/706||2164/672||2164/321,,
5cfc1dd9-b740-4ae9-8dec-f4c3f1270147,2164/706||2164/672||2164/321,,
5d3130ab-682c-4de5-8d4a-bc9d62cd949f,2164/706||2164/672||2164/670||2164/321,,
5ddfffe4-a1f1-417f-bb06-50933eeabbab,2164/706||2164/672||2164/321,,
5ea7b1f5-ec29-4223-a729-b8ac98b63855,2164/706||2164/672||2164/321,,
5ef7c57c-a072-4b00-95ac-6d216fd31aa0,2164/706||2164/672||2164/686||2164/321,,
5f507cb0-3fc5-4a8c-bad3-2720f871f3c3,2164/706||2164/672||2164/321,,
60348bb5-1a4e-404a-9c54-a66977a2ac89,2164/706||2164/672||2164/686||2164/321,,
61344f43-c7ef-4a9b-a6db-009bfb3d2017,2164/706||2164/672||2164/645||2164/321,,
61c5d95f-f427-430f-9d87-e8f22f839929,2164/706||2164/672||2164/670||2164/321,,
6290a899-8bc0-48a7-92b6-f02870bfa7ff,2164/706||2164/672||2164/678||2164/321,,
62cc0af8-76f7-4746-9c45-a50501ab6bfc,2164/706||2164/672||2164/321,,
638f8e3c-14b2-464d-8347-9ec4f8e00189,2164/706||2164/672||2164/321,,
6503f136-b59a-499e-8329-c27755d7b10e,2164/706||2164/672||2164/321,,
651658cf-ce87-41dd-910e-2d8686b038f3,2164/706||2164/672||2164/321,,
66ae4b55-22b3-4bee-9b9b-cb4dad092c5d,2164/706||2164/672||2164/321,,
66c22818-6f1c-4a21-a02c-12243537a337,2164/706||2164/672||2164/321,,
684fbba5-b463-4de2-8522-4ebf8ef09cd3,2164/706||2164/619||2164/672||2164/321,,
68751eb0-f105-4fb0-a965-286628e431a9,2164/706||2164/672||2164/321,,
689bb0a4-7cbe-483e-b90a-c21bf9dee618,2164/706||2164/672||2164/321,,
68d619a2-78c0-4da0-84b2-658fe9f8c6de,2164/706||2164/672||2164/678||2164/321,,
68d76f06-eae3-4930-b115-9037761520d8,2164/706||2164/672||2164/678||2164/321,,
69efde8a-54a3-43df-ac99-8e24f625537b,2164/706||2164/672||2164/645||2164/321,,
6b8dfd6c-c58c-483e-8752-ab8bd9d14385,2164/706||2164/672||2164/321,,
6c2afb2c-7e1c-4e39-b904-52d0412ed06e,2164/706||2164/672||2164/321,,
6c4d56c0-a0e4-4a15-82c4-f5861c40e47e,2164/706||2164/619||2164/672||2164/678||2164/645||2164/321,,
6cb9d08a-0c18-4cbe-bdea-6f8b4a2b3f80,2164/706||2164/633||2164/635||2164/672||2164/321,,
6dc82ffe-b2af-4ebc-a5c8-98e6c5d40e34,2164/706||2164/635||2164/672||2164/645||2164/321,,
6f797465-7d91-450e-b229-3452a9374ad4,2164/706||2164/672||2164/678||2164/321,,
7012806b-b5a1-43f6-9dea-38dd5a9437d0,2164/706||2164/672||2164/321,,
702e8dc6-6c86-488d-84c5-28dc9a473320,2164/706||2164/672||2164/686||2164/321,,
710300a4-f87f-4a5c-9ca0-1d50737536db,2164/706||2164/672||2164/678||2164/321,,
71c50ae6-480d-479c-8383-396297872ea5,2164/706||2164/672||2164/321,,
72c35011-7fd1-4801-bb77-442813e1e7b8,2164/706||2164/672||2164/321,,
72e876af-b0af-4c9a-9e97-00325623ff84,2164/706||2164/672||2164/321,,
72eb8e73-da60-4c4f-bd02-1d4191511709,2164/706||2164/672||2164/645||2164/670||2164/321,,
743d3c32-d01f-4bf4-9b63-d6f7e7fca9f7,2164/706||2164/619||2164/672||2164/688||2164/684||2164/321,,
74d7eb4a-08b9-4ac1-818b-9892f174a840,2164/706||2164/672||2164/321,,
75db5e91-5967-4530-80e9-a43d5da832f5,2164/706||2164/672||2164/321,,
76288550-5b88-4727-ab11-1501de0739be,2164/706||2164/672||2164/321,,
77b13bec-ba09-489a-b94d-0857849c24a0,2164/706||2164/619||2164/672||2164/321,,
